"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CHLRE_09g388353v5",272.846655624748,11.4466171618635,1.44755454511187,7.216734731786,5.32507077927017e-13,1.12597537337238e-11
"CHLRE_01g063997v5",266.414785049198,11.4122150570719,1.49782818791738,6.95154166617018,3.61315658802778e-12,7.12416908685815e-11
"CHLRE_02g111526v5",265.069202130069,11.4049145755158,1.44787853196465,7.18631732276407,6.65622451329376e-13,1.3885954085099e-11
"CHLRE_12g530850v5",262.7414494294,11.3921613377712,1.44834383736856,7.17520320081751,7.21998678577148e-13,1.50285070155502e-11
"CHLRE_17g746647v5",252.710548553903,11.3360086437773,1.55084398098283,6.66476368385358,2.65091553854189e-11,4.74970186225359e-10
"CHLRE_12g493100v5",242.018592753589,11.2736648592755,1.44851235111825,7.09256282926701,1.31650837500165e-12,2.69236045355917e-11
"CHLRE_16g673850v5",240.862289432668,11.2667302166642,1.44854308425315,7.08762502701638,1.36433029945292e-12,2.77800239187081e-11
"CHLRE_08g368000v5",228.143895277072,11.1884887011027,1.44874894341466,7.03261165256746,2.02702978997581e-12,4.09171067324276e-11
"CHLRE_17g733150v5",217.56836547515,11.1200012157672,1.44881301079524,6.98502922072218,2.847966994909e-12,5.67528774721099e-11
"CHLRE_01g012950v5",216.65733350433,11.1139210100445,1.45330417248026,6.95925959724161,3.42065686657159e-12,6.75887084037591e-11
"CHLRE_10g441800v5",215.975938541716,11.1093727375058,2.08751978977887,4.84276737734624,1.2804316205388e-06,1.30929036384635e-05
"CHLRE_16g677205v5",207.925188237602,11.0545964770903,1.44914386201975,6.93830111737608,3.96843160335307e-12,7.80820247682901e-11
"CHLRE_07g346950v5",202.981981452209,11.0198897221486,1.44932792834157,6.91347315276958,4.72929215761556e-12,9.2083259385573e-11
"CHLRE_13g590600v5",197.337690639258,10.9792036285362,1.44953445727744,6.88441973796155,5.80235569689323e-12,1.11811992460132e-10
"CHLRE_07g312750v5",191.694785295627,10.9373448702892,1.44976032487333,6.85447428778097,7.1575243099265e-12,1.36240778412572e-10
"CHLRE_12g551353v5",6686.04337498767,10.916758426555,0.400786220129574,24.7432619398663,3.66383540280077e-135,5.43527074199619e-133
"CHLRE_06g292282v5",188.63344947529,10.9141254938604,1.44994975437412,6.83756486316309,8.05506214459038e-12,1.52393948994619e-10
"CHLRE_04g223450v5",186.985756724058,10.9014704283613,1.45007164063368,6.82826292915733,8.59489558932186e-12,1.6227857409657e-10
"CHLRE_13g571400v5",184.947350996874,10.885636079769,1.55902987339101,6.34088945214817,2.28442420722251e-10,3.7260433927926e-09
"CHLRE_09g387900v5",182.766585989416,10.8685207683064,1.45090005694503,6.80165440828864,1.03424465559495e-11,1.92935140742324e-10
"CHLRE_08g371000v5",181.80910911454,10.8609701861524,1.45046607236214,6.79848386256528,1.05725852890689e-11,1.96835422533143e-10
"CHLRE_14g617200v5",178.541938005268,10.8347716060268,1.4530214788061,6.76849705904398,1.30127033677854e-11,2.40825199357073e-10
"CHLRE_03g212529v5",175.751693636253,10.8120414685664,1.46743639703357,6.68651908075984,2.28541361310177e-11,4.12345089344578e-10
"CHLRE_06g259900v5",175.466492174518,10.8097276315184,1.45053872101326,6.76281679999958,1.35334324706458e-11,2.49967311997342e-10
"CHLRE_02g095050v5",171.712718054323,10.7785135053044,1.4517315832318,6.73575860596474,1.63076835541072e-11,2.9767892675134e-10
"CHLRE_16g654050v5",168.368810898899,10.7501915497396,1.46310952120396,6.66402029953057,2.66436640131786e-11,4.76121766476419e-10
"CHLRE_11g467581v5",167.419434166214,10.7420344270783,1.4672077911264,6.63984643892817,3.14010122322654e-11,5.5687639529934e-10
"CHLRE_01g011150v5",452.278010371516,10.732034269365,1.44491633965623,6.73536176612165,1.63522562756334e-11,2.97910696202864e-10
"CHLRE_02g146400v5",164.40228489413,10.7157797064094,1.45162021154168,6.69305898964498,2.18552984336938e-11,3.96620619730684e-10
"CHLRE_06g283600v5",155.711111500672,10.6373999559368,1.45181237471341,6.6381855698394,3.17567909556043e-11,5.62119258089162e-10
"CHLRE_14g616050v5",422.84620039808,10.6348366479994,1.44545288393886,6.66561792159174,2.63554095033161e-11,4.73687802342292e-10
"CHLRE_08g358565v5",152.420246527978,10.6065786540087,1.45224365861214,6.61499094662215,3.71574485060963e-11,6.56471670582185e-10
"CHLRE_09g399050v5",151.601451458869,10.5988018767624,1.89319789738296,5.07015240722123,3.97497260670838e-07,4.41212517604472e-06
"CHLRE_09g393469v5",147.959064545744,10.5637098215512,1.45423177786581,6.57646873566922,4.81752236902216e-11,8.43156630353578e-10
"CHLRE_10g448400v5",142.558571435448,10.5100581472427,1.45853295945018,6.52029018996436,7.01714989482956e-11,1.21448672068661e-09
"CHLRE_06g290950v5",139.034627671639,10.4739451977671,1.46117037247543,6.48380597925547,8.94372222147354e-11,1.53091626157311e-09
"CHLRE_07g327900v5",748.143041069398,10.4579550153662,1.02258168758624,9.24909484511827,2.26401740141353e-20,7.19711109986764e-19
"CHLRE_02g144800v5",1852.986959967,10.4441585366741,0.64720819412479,14.5921492070188,3.15111939972706e-48,2.07396914858092e-46
